date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:04	595994/595994	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:05%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bethnal-green-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bethnal-green-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:07	724027/724027	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:06%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bexhill-on-sea-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bexhill-on-sea-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:07	358363/358363	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:07%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bideford-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bideford-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:07	738645/738645	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2002:00:55%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bexhill-on-sea-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bexhill-on-sea-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:09	557198/557198	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2000:58:10%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bideford-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bideford-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:11	745377/745377	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:10%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bicester-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bicester-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:11	584568/584568	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:12%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bicester-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bicester-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:12	384209/384209	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:13%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/blackwood-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/blackwood-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:15	587950/587950	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2014:00:43%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/blandford-forum-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/blandford-forum-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:15	668544/668544	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:13%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/blackwood-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/blackwood-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:18	396676/396676	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:17%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bognor-regis-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bognor-regis-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:19	569701/569701	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:20%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bognor-regis-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bognor-regis-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:20	363735/363735	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:20%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/brecon-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/brecon-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:21	630951/630951	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:22%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/brecon-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/brecon-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:22	474125/474125	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:23%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bridport-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bridport-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:22	551032/551032	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2002:40:41%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bridport-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bridport-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:23	572349/572349	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:24%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/brighouse-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/brighouse-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:25	578966/578966	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:25%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/brighouse-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/brighouse-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:25	618986/618986	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:15%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/blandford-forum-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/blandford-forum-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:26	420981/420981	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:26%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bristol-downend-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bristol-downend-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:26	587247/587247	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:33:36%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bristol-downend-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bristol-downend-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:27	519938/519938	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:27%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bristol-filton-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bristol-filton-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:27	565104/565104	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2002:59:11%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bristol-filton-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bristol-filton-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:28	484371/484371	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:28%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bromborough-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bromborough-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:29	584395/584395	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:29%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bromborough-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/bromborough-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:29	474299/474299	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:30%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cardiff-rhyd-y-penau-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cardiff-rhyd-y-penau-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:32	601870/601870	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:32%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cardiff-rhyd-y-penau-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cardiff-rhyd-y-penau-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:33	545416/545416	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2003:01:43%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/chepstow-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/chepstow-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:34	662185/662185	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:33%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/chepstow-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/chepstow-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:35	626046/626046	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:34%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/chippenham-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/chippenham-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:36	624611/624611	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2001:30:42%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/christchurch-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/christchurch-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:36	572295/572295	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2003:34:40%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/chippenham-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/chippenham-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:37	572999/572999	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:38%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/christchurch-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/christchurch-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:43	669947/669947	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:38%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cirencester-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cirencester-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:43	575906/575906	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:39%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cirencester-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cirencester-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:43	707710/707710	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2012:40:31%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/coalville-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/coalville-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:43	580868/580868	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:41%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/coalville-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/coalville-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:53:59	663122/663122	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2001:05:51%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/coleraine-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/coleraine-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:00	932545/932545	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:48%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/colwyn-bay-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/colwyn-bay-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:00	679188/679188	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:53:46%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/coleraine-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/coleraine-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:00	1033951/1033951	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2001:05:50%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cowbridge-impact-analysis-report-tbc.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cowbridge-impact-analysis-report-tbc.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:03	660983/660983	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2001:00:40%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cromer-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cromer-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:03	432809/432809	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:02%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cromer-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/cromer-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:05	341895/341895	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:05%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/denbigh-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/denbigh-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:06	437718/437718	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2003:27:27%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/didcot-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/didcot-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:06	615738/615738	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:06%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/denbigh-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/denbigh-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:07	580817/580817	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:07%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/didcot-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/didcot-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:07	526866/526866	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2013:47:46%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dorchester-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dorchester-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:08	569792/569792	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:08%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dorchester-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dorchester-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:09	583510/583510	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2013:26:39%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dover-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dover-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:10	605008/605008	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:10%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dover-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dover-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:10	339598/339598	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2001:00:40%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/droitwich-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/droitwich-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:11	314233/314233	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:12%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dundee-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dundee-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:13	555566/555566	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2031%20May%202024%2002:50:42%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dundee-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/dundee-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:13	579536/579536	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:12%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/droitwich-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/droitwich-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:13	437770/437770	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:14%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/eastwood-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/eastwood-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:16	318120/318120	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:16%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/epworth-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/epworth-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:16	575713/575713	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:16%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/eastwood-customer-and-stakeholder-engagement-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/eastwood-customer-and-stakeholder-engagement-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
16:54:17	358632/358632	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2001%20Jun%202024%2015:54:18%20GMT	https://www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/fakenham-impact-analysis-report.pdf	C:/Users/hp/Desktop/hsbc/www.hsbc.co.uk/content/dam/hsbc/gb/pdf/impact-analysis/fakenham-impact-analysis-report.pdf	(from https://www.hsbc.co.uk/ways-to-bank/branch-banking/)
